customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-04136,Male,0,Yes,No,36,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Mailed check,50.88,1778.55,0
CUST-04137,Female,0,Yes,Yes,59,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,52.56,3147.02,0
CUST-04138,Male,0,Yes,Yes,31,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,58.04,1733.98,0
CUST-04139,Female,0,No,No,44,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),83.36,3634.89,0
CUST-04140,Female,0,No,No,17,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.1,1574.55,1
CUST-04141,Male,0,Yes,No,19,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),109.3,2111.77,1
CUST-04142,Male,0,No,No,43,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),55.06,2379.83,0
CUST-04143,Male,1,No,No,35,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),93.0,3146.33,0
CUST-04144,Female,0,Yes,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),36.45,2472.7,0
CUST-04145,Female,0,Yes,Yes,36,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),83.75,2956.77,0
CUST-04146,Female,0,No,Yes,32,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,36.63,1168.26,0
CUST-04147,Male,0,No,Yes,18,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),41.86,743.96,0
CUST-04148,Male,0,Yes,No,50,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,95.77,4745.67,1
CUST-04149,Female,0,Yes,Yes,31,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,78.13,2480.65,0
CUST-04150,Female,0,Yes,No,21,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,64.99,1412.53,0
CUST-04151,Male,0,No,No,0,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),35.15,0.0,0
CUST-04152,Male,0,No,No,53,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,86.59,4667.97,0
CUST-04153,Female,0,Yes,Yes,19,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.8,1363.72,1
CUST-04154,Male,0,Yes,Yes,57,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),96.0,5555.21,0
CUST-04155,Male,0,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.31,1054.0,0
CUST-04156,Male,0,No,Yes,69,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,95.09,6541.19,1
CUST-04157,Female,1,No,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,66.03,4630.52,0
CUST-04158,Female,0,No,Yes,60,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,85.61,5128.39,0
CUST-04159,Female,0,No,Yes,62,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Mailed check,77.04,4831.36,0
CUST-04160,Female,0,Yes,Yes,60,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,57.05,3357.94,0
CUST-04161,Female,1,Yes,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),67.48,3780.3,0
CUST-04162,Male,0,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),48.35,120.43,0
CUST-04163,Female,0,No,No,44,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Electronic check,62.98,2830.94,0
CUST-04164,Male,0,Yes,Yes,14,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Electronic check,49.22,724.7,0
CUST-04165,Female,1,Yes,No,16,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),82.26,1318.41,0
CUST-04166,Male,0,Yes,No,14,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,50.45,729.98,0
CUST-04167,Male,1,Yes,Yes,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),84.5,301.61,1
CUST-04168,Male,0,No,No,45,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,118.75,5373.95,0
CUST-04169,Male,0,Yes,Yes,10,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),64.97,673.58,0
CUST-04170,Male,0,Yes,No,63,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,39.2,2430.72,0
CUST-04171,Male,0,No,No,13,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),118.75,1549.9,1
CUST-04172,Female,1,Yes,No,38,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),84.0,3230.56,0
CUST-04173,Male,0,No,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,75.91,5132.25,0
CUST-04174,Female,0,No,No,54,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Mailed check,68.14,3738.84,0
CUST-04175,Female,0,No,Yes,41,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),49.42,2037.47,0
CUST-04176,Female,0,No,No,4,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),62.09,262.59,0
CUST-04177,Female,0,Yes,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),57.59,2929.83,0
CUST-04178,Female,0,No,Yes,21,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,53.65,1132.22,0
CUST-04179,Male,0,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),90.62,3935.48,1
CUST-04180,Male,0,Yes,No,58,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.34,5973.3,0
CUST-04181,Male,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,67.69,1620.3,0
CUST-04182,Female,0,Yes,Yes,20,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),85.33,1651.63,0
CUST-04183,Female,0,No,No,63,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,118.75,7470.55,0
CUST-04184,Male,0,Yes,No,67,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,58.29,3863.64,0
CUST-04185,Male,0,No,No,46,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),35.54,1574.06,0
CUST-04186,Female,0,Yes,No,34,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,95.54,3278.78,0
CUST-04187,Male,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,52.49,332.21,0
CUST-04188,Female,0,No,No,55,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),64.45,3498.81,0
CUST-04189,Female,1,Yes,Yes,51,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,80.16,4071.93,0
CUST-04190,Female,0,No,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,107.23,4840.69,0
CUST-04191,Female,1,Yes,No,8,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,74.39,608.0,0
CUST-04192,Female,0,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,24.93,1442.97,0
CUST-04193,Female,1,Yes,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,82.01,1766.11,0
CUST-04194,Female,0,No,Yes,2,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),76.07,170.04,1
CUST-04195,Female,0,Yes,No,60,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),56.83,3407.42,0
CUST-04196,Male,0,Yes,No,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),28.55,266.99,0
CUST-04197,Male,0,Yes,Yes,52,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,67.67,3572.58,0
CUST-04198,Male,1,No,No,67,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,21.73,1607.37,0
CUST-04199,Male,0,No,No,48,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,32.0,1601.48,0
CUST-04200,Female,0,No,Yes,69,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,45.81,3167.19,0
CUST-04201,Female,1,Yes,Yes,47,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),45.21,2122.98,0
CUST-04202,Male,0,No,No,6,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.81,510.06,1
CUST-04203,Male,0,No,No,30,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Mailed check,70.4,2066.44,0
CUST-04204,Female,0,No,Yes,55,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),86.35,4762.83,0
CUST-04205,Male,1,No,No,60,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),83.54,5027.53,1
CUST-04206,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,32.09,262.18,0
CUST-04207,Female,0,Yes,No,29,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,59.94,1701.87,0
CUST-04208,Female,0,No,No,21,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,67.21,1369.83,1
CUST-04209,Male,0,No,No,16,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,68.9,1114.9,0
CUST-04210,Male,0,Yes,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,83.23,723.88,0
CUST-04211,Male,1,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),102.85,7218.96,0
CUST-04212,Female,1,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),88.55,5909.16,0
CUST-04213,Female,0,Yes,No,41,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,118.75,4854.48,1
CUST-04214,Male,0,No,Yes,26,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),84.57,2220.3,0
CUST-04215,Female,0,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,57.47,316.47,1
CUST-04216,Female,0,Yes,Yes,22,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),105.16,2295.49,0
CUST-04217,Male,0,Yes,No,7,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),40.48,309.79,0
CUST-04218,Female,1,Yes,No,7,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,No,Mailed check,84.33,592.64,0
CUST-04219,Female,1,Yes,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,66.8,235.21,0
CUST-04220,Male,0,Yes,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),58.27,4054.8,0
CUST-04221,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),75.37,127.49,0
CUST-04222,Female,0,No,No,50,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,69.81,3506.02,0
CUST-04223,Female,0,Yes,No,65,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,No,Mailed check,32.88,2119.13,0
CUST-04224,Female,0,Yes,No,11,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,76.13,880.72,1
CUST-04225,Female,1,No,Yes,46,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,50.58,2348.49,0
CUST-04226,Female,1,No,Yes,54,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,80.56,4417.98,1
CUST-04227,Male,0,Yes,No,25,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),70.29,1801.54,1
CUST-04228,Female,1,Yes,No,44,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,86.87,3880.6,0
CUST-04229,Male,0,Yes,Yes,61,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,21.66,1304.25,0
CUST-04230,Male,0,Yes,No,69,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,54.81,3737.45,0
CUST-04231,Female,0,Yes,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,72.83,111.42,1
CUST-04232,Female,0,No,Yes,25,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),118.75,3007.82,1
CUST-04233,Male,1,Yes,No,13,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),75.28,973.41,1
CUST-04234,Female,0,No,No,56,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,66.78,3687.51,0
CUST-04235,Male,0,No,No,31,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,96.13,2995.38,1
CUST-04236,Male,0,No,No,61,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),63.75,3908.17,0
CUST-04237,Male,0,No,No,29,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),84.84,2392.47,0
CUST-04238,Female,0,Yes,Yes,12,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,72.97,894.35,0
CUST-04239,Female,0,Yes,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,102.22,4044.11,1
CUST-04240,Male,0,Yes,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),90.71,2655.61,0
CUST-04241,Female,0,No,No,36,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,63.02,2295.18,1
CUST-04242,Male,0,No,Yes,44,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,38.56,1762.16,0
CUST-04243,Female,0,No,No,58,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,51.33,3045.78,0
CUST-04244,Male,0,Yes,No,27,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,81.16,2097.6,0
CUST-04245,Male,0,No,No,60,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),77.04,4676.78,0
CUST-04246,Female,1,Yes,No,18,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),73.18,1301.56,0
CUST-04247,Male,0,Yes,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,82.19,3430.5,1
CUST-04248,Male,0,No,Yes,58,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),57.58,3465.26,0
CUST-04249,Female,0,Yes,No,15,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,69.47,1053.05,1
CUST-04250,Female,0,No,No,68,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,79.19,5365.78,0
CUST-04251,Male,0,Yes,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,40.03,1761.25,0
CUST-04252,Male,0,No,No,65,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),63.73,4226.73,0
CUST-04253,Male,0,Yes,No,9,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,81.04,738.03,0
CUST-04254,Female,0,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),93.86,4290.88,0
CUST-04255,Male,0,No,Yes,18,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,52.31,946.14,0
CUST-04256,Female,0,No,No,50,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),89.43,4526.04,0
CUST-04257,Female,0,Yes,No,12,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),56.31,660.18,0
CUST-04258,Male,0,No,Yes,62,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),56.63,3565.65,0
CUST-04259,Male,0,Yes,Yes,15,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,118.75,1774.23,1
CUST-04260,Male,0,Yes,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),66.85,3383.47,0
CUST-04261,Male,0,Yes,No,34,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,37.85,1362.9,0
CUST-04262,Female,0,No,No,58,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),67.1,3908.56,0
CUST-04263,Male,0,Yes,Yes,38,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),68.62,2660.26,0
CUST-04264,Male,0,No,Yes,66,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,101.98,6745.8,0
CUST-04265,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,71.03,5116.02,0
CUST-04266,Male,0,Yes,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,87.79,5304.24,0
CUST-04267,Female,0,No,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,103.38,5057.92,0
CUST-04268,Male,0,Yes,No,52,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),62.64,3347.95,0
CUST-04269,Female,0,No,No,45,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),83.52,3756.88,0
CUST-04270,Female,0,Yes,No,51,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),75.51,3941.95,0
CUST-04271,Female,0,Yes,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,79.52,2256.79,0
CUST-04272,Female,0,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),73.08,173.26,0
CUST-04273,Male,0,Yes,Yes,66,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,82.82,5416.63,0
CUST-04274,Male,0,Yes,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,68.28,2705.4,0
CUST-04275,Female,0,Yes,No,71,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),80.49,5668.87,0
CUST-04276,Female,0,Yes,No,1,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,No,Mailed check,63.32,0.0,0
CUST-04277,Male,0,Yes,No,67,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),118.75,8020.46,0
CUST-04278,Male,0,Yes,No,61,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),93.6,5630.19,0
CUST-04279,Male,0,No,Yes,57,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),77.97,4483.19,0
CUST-04280,Male,0,No,No,68,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Electronic check,71.0,4809.84,0
CUST-04281,Male,0,No,No,57,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,102.38,5870.78,0
CUST-04282,Female,1,No,No,34,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),54.34,1860.89,0
CUST-04283,Male,0,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Electronic check,39.72,412.7,0
CUST-04284,Male,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),37.98,515.97,0
CUST-04285,Female,1,Yes,No,5,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),103.13,503.44,0
CUST-04286,Female,0,No,No,15,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.22,1568.75,0
CUST-04287,Female,0,Yes,No,45,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,80.25,3627.18,0
CUST-04288,Female,0,No,Yes,62,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),64.6,3992.94,0
